FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/20/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.153168	0.131775	0.050446
0.155426	0.133667	0.042175
0.157684	0.136505	0.052032
0.159973	0.138397	0.050140
0.162292	0.140930	0.051086
0.164612	0.143463	0.052673
0.166931	0.145355	0.050781
0.169250	0.147247	0.052032
0.171631	0.149445	0.051727
0.173981	0.152313	0.061584
0.176361	0.154816	0.058716
0.178741	0.156738	0.058716
0.181152	0.159241	0.060638
0.183563	0.161469	0.063171
0.186005	0.163361	0.063507
0.188446	0.165894	0.072754
0.190887	0.167786	0.064453
0.193359	0.170319	0.067963
0.195831	0.172516	0.068268
0.198334	0.174408	0.069550
0.200836	0.177277	0.070496
0.203339	0.179474	0.072754
0.205872	0.182312	0.072754
0.208405	0.184845	0.071777
0.210937	0.186737	0.068909
0.213501	0.189270	0.074982
0.216064	0.191467	0.068909
0.218658	0.194000	0.080383
0.221252	0.196533	0.074005
0.223846	0.199066	0.076569
0.226471	0.202209	0.078156
0.229095	0.204132	0.081665
0.231720	0.206329	0.080688
0.234375	0.208862	0.076569
0.237030	0.211700	0.083557
0.239685	0.214539	0.091217
0.242371	0.216431	0.090576
0.245056	0.218964	0.094727
0.247742	0.222137	0.088013
0.250458	0.224670	0.091217
0.253174	0.227814	0.096954
0.255890	0.230347	0.091522
0.258636	0.232880	0.095978
0.261383	0.235718	0.102051
0.264130	0.237915	0.094086
0.266876	0.240784	0.097565
0.269653	0.243286	0.101715
0.272430	0.245819	0.103638
0.275238	0.248657	0.104584
0.278015	0.251831	0.099823
0.280823	0.254669	0.103943
0.283661	0.257202	0.102997
0.286469	0.259735	0.107758
0.289307	0.263214	0.108398
0.292145	0.265747	0.113831
0.294983	0.268585	0.112549
0.297852	0.271423	0.112549
0.300720	0.273956	0.114777
0.303589	0.276794	0.114777
0.306458	0.278992	0.119568
0.309357	0.282471	0.120178
0.312256	0.284698	0.114471
0.315155	0.287842	0.120514
0.318054	0.290680	0.117310
0.320984	0.292603	0.119568
0.323914	0.296051	0.118927
0.326843	0.298920	0.126251
0.329773	0.301758	0.123047
0.332703	0.304291	0.126556
0.335663	0.307129	0.131958
0.338623	0.309967	0.127838
0.341583	0.312164	0.129425
0.344543	0.315643	0.133575
0.347534	0.318817	0.136108
0.350525	0.322296	0.138977
0.353485	0.324829	0.138977
0.356476	0.327332	0.139282
0.359497	0.331451	0.145355
0.362488	0.333984	0.139282
0.365509	0.336517	0.143433
0.368530	0.339661	0.141205
0.371521	0.342834	0.144073
0.374573	0.345673	0.154266
0.377594	0.348511	0.150116
0.380615	0.351685	0.147247
0.383667	0.354187	0.147888
0.386719	0.357361	0.158722
0.389740	0.360535	0.153320
0.392792	0.363678	0.159363
0.395874	0.366211	0.160004
0.398926	0.369049	0.158417
0.401978	0.372528	0.155212
0.405060	0.375702	0.152039
0.408112	0.378540	0.162537
0.411194	0.382629	0.163818
0.414276	0.384857	0.160950
0.417358	0.388336	0.157440
0.420441	0.390839	0.168610
0.423523	0.394318	0.167969
0.426636	0.396851	0.168915
0.429718	0.399384	0.166992
0.432831	0.403168	0.168610
0.435913	0.406006	0.172424
0.439026	0.409180	0.174011
0.442139	0.411713	0.181335
0.445221	0.415192	0.178772
0.448334	0.418335	0.182617
0.451447	0.421509	0.179749
0.454559	0.424988	0.182617
0.457672	0.427185	0.183258
0.460785	0.431610	0.187073
0.463898	0.434143	0.189941
0.467041	0.437286	0.189941
0.470154	0.440155	0.185486
0.473267	0.443298	0.188965
0.476379	0.446472	0.188019
0.479523	0.449310	0.197906
0.482635	0.452454	0.192169
0.485779	0.455322	0.198212
0.488892	0.458466	0.199493
0.492004	0.461639	0.199799
0.495148	0.464478	0.200745
0.498260	0.467316	0.199158
0.501404	0.471100	0.205231
0.504517	0.474274	0.207764
0.507629	0.477417	0.200745
0.510773	0.480286	0.204590
0.513885	0.483734	0.206482
0.517029	0.486908	0.211914
0.520142	0.489746	0.208710
0.523254	0.492584	0.212555
0.526398	0.496063	0.213806
0.529510	0.499237	0.210937
0.532623	0.502380	0.212555
0.535736	0.505219	0.214447
0.538849	0.508087	0.219879
0.541992	0.511871	0.220184
0.545105	0.515015	0.223053
0.548218	0.518188	0.220184
0.551300	0.521332	0.226227
0.554413	0.524506	0.226227
0.557526	0.527679	0.227203
0.560638	0.530823	0.227203
