FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/20/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.133270	0.145355	0.220825
0.132172	0.144409	0.218903
0.131073	0.143127	0.222748
0.130005	0.142181	0.222748
0.128937	0.140625	0.223694
0.127899	0.139648	0.223694
0.126862	0.137756	0.223053
0.125854	0.136505	0.226562
0.124878	0.135254	0.222748
0.123901	0.133667	0.216370
0.122955	0.132721	0.217010
0.122040	0.131439	0.221466
0.121124	0.131439	0.217651
0.120239	0.129852	0.215088
0.119354	0.129242	0.214783
0.118500	0.127655	0.220490
0.117676	0.127014	0.221771
0.116852	0.125763	0.213806
0.116058	0.125763	0.217957
0.115265	0.124176	0.218903
0.114532	0.122925	0.216675
0.113770	0.122589	0.221771
0.113068	0.121338	0.224640
0.112366	0.121033	0.225922
0.111664	0.120087	0.219543
0.111023	0.118805	0.221466
0.110382	0.118164	0.215424
0.109741	0.116608	0.213806
0.109131	0.115967	0.215088
0.108551	0.115326	0.218262
0.107971	0.114716	0.214447
0.107422	0.114075	0.215424
0.106903	0.113739	0.217010
0.106384	0.113434	0.213806
0.105896	0.111847	0.218262
0.105438	0.111542	0.214142
0.104980	0.110901	0.214447
0.104553	0.109955	0.219543
0.104156	0.109344	0.218262
0.103760	0.108704	0.210937
0.103363	0.107758	0.211914
0.103027	0.107758	0.212219
0.102692	0.107422	0.212219
0.102386	0.106812	0.217010
0.102081	0.106171	0.218903
0.101807	0.105865	0.218597
0.101532	0.104919	0.216370
0.101318	0.104279	0.211578
0.101105	0.104584	0.211914
0.100891	0.104279	0.212219
0.100708	0.102997	0.221130
0.100555	0.102692	0.213806
0.100433	0.103333	0.213806
0.100311	0.102692	0.219238
0.100189	0.102692	0.212219
0.100128	0.101746	0.218903
0.100067	0.101440	0.219543
0.100037	0.101746	0.214142
0.100006	0.101105	0.216675
0.100006	0.101746	0.214142
0.100006	0.100159	0.212219
0.100067	0.100494	0.205841
0.100128	0.100494	0.218262
0.100189	0.100159	0.206482
0.100281	0.100159	0.211578
0.100403	0.100159	0.216675
0.100555	0.099213	0.209351
0.100708	0.099854	0.211578
0.100861	0.100159	0.210632
0.101074	0.100159	0.217957
0.101288	0.100800	0.213806
0.101532	0.100494	0.216034
0.101776	0.100800	0.216675
0.102051	0.099854	0.219879
0.102325	0.100494	0.211914
0.102661	0.101440	0.211578
0.102966	0.100800	0.218903
0.103333	0.100800	0.218597
0.103699	0.100494	0.208405
0.104095	0.101440	0.214783
0.104492	0.101105	0.214783
0.104919	0.102051	0.211273
0.105377	0.101746	0.217651
0.105835	0.102051	0.213501
0.106323	0.102692	0.215088
0.106842	0.102997	0.215088
0.107361	0.102997	0.213165
0.107910	0.103333	0.208069
0.108490	0.104279	0.212555
0.109070	0.104584	0.218262
0.109680	0.104584	0.219238
0.110291	0.104919	0.220490
0.110931	0.105530	0.219879
0.111603	0.105865	0.219879
0.112274	0.106171	0.218903
0.112976	0.106812	0.216370
0.113678	0.107758	0.211273
0.114410	0.108368	0.222412
0.115173	0.108063	0.218262
0.115967	0.109650	0.221466
0.116760	0.109955	0.218262
0.117554	0.109955	0.219238
0.118408	0.111542	0.212860
0.119232	0.111542	0.220490
0.120117	0.112488	0.215729
0.121002	0.112793	0.227203
0.121918	0.113434	0.224335
0.122833	0.114075	0.222748
0.123779	0.115021	0.214783
0.124756	0.115326	0.226562
0.125732	0.116913	0.225922
0.126740	0.117218	0.229736
0.127747	0.118805	0.226227
0.128784	0.119446	0.225586
0.129852	0.120087	0.225281
0.130920	0.120697	0.221130
0.132019	0.121643	0.231018
0.133118	0.122925	0.222412
0.134247	0.124481	0.231018
0.135406	0.124481	0.228790
0.136566	0.124817	0.230682
0.137756	0.126068	0.224335
0.138947	0.127960	0.229095
0.140167	0.129242	0.222748
0.141418	0.129547	0.231018
0.142670	0.130188	0.232300
0.143951	0.131775	0.229736
0.145233	0.133026	0.230072
0.146545	0.133972	0.226562
0.147858	0.134918	0.236755
0.149231	0.136810	0.230377
0.150574	0.137756	0.240570
0.151947	0.138702	0.238647
0.153351	0.140625	0.231964
0.154785	0.140930	0.231659
0.156219	0.142822	0.228455
0.157654	0.144409	0.232605
0.159119	0.145020	0.235474
0.160614	0.146942	0.237396
0.162109	0.147888	0.237061
0.163635	0.149780	0.235474
0.165161	0.150391	0.233246
0.166718	0.151978	0.234528
0.168304	0.153259	0.236420
0.169891	0.155151	0.240875
0.171478	0.156738	0.245331
0.173096	0.157349	0.241211
0.174744	0.158936	0.238342
0.176392	0.159882	0.240570
0.178070	0.161774	0.239288
0.179749	0.162720	0.242157
0.181458	0.165253	0.242462
0.183197	0.167480	0.242798
0.184937	0.167786	0.243439
0.186676	0.169678	0.241852
0.188446	0.171265	0.238647
0.190216	0.172852	0.240875
0.192017	0.174744	0.247559
0.193848	0.176636	0.244385
0.195679	0.178528	0.246613
0.197540	0.179779	0.250427
0.199402	0.182007	0.244080
0.201263	0.182953	0.245026
0.203186	0.185150	0.249817
0.205078	0.186432	0.248535
0.207001	0.188324	0.254578
0.208954	0.189911	0.256805
0.210907	0.192108	0.251709
0.212891	0.193695	0.249481
0.214874	0.195587	0.255524
0.216888	0.197174	0.251709
0.218903	0.199066	0.257446
0.220917	0.201599	0.258392
0.222961	0.202545	0.257141
0.225037	0.204742	0.259674
0.227112	0.206329	0.260315
0.229218	0.208221	0.251404
0.231323	0.210754	0.258728
0.233429	0.212341	0.261261
0.235565	0.214539	0.259979
0.237732	0.216766	0.263184
0.239899	0.217712	0.261902
0.242065	0.220856	0.263184
0.244263	0.222748	0.262848
0.246460	0.223694	0.266357
0.248688	0.226868	0.263824
0.250916	0.228455	0.266693
0.253174	0.231293	0.263489
0.255432	0.233185	0.266052
0.257690	0.235413	0.266998
0.259979	0.237915	0.269226
0.262268	0.239502	0.271454
0.264587	0.241730	0.272736
0.266937	0.244232	0.268280
0.269257	0.245819	0.270172
0.271606	0.248352	0.273041
0.273987	0.251526	0.273682
0.276367	0.252777	0.275909
0.278748	0.254974	0.274017
0.281158	0.257507	0.275604
0.283569	0.260040	0.278778
0.286011	0.262268	0.279724
0.288452	0.264771	0.276855
0.290894	0.266998	0.278137
0.293365	0.269196	0.282593
0.295837	0.271729	0.282593
0.298340	0.273315	0.281952
0.300842	0.276154	0.283569
0.303345	0.278381	0.284821
0.305878	0.280579	0.288025
0.308411	0.283417	0.288025
0.310944	0.285645	0.287384
0.313507	0.288177	0.291534
0.316071	0.290375	0.286743
0.318665	0.293549	0.290894
0.321259	0.295441	0.293121
0.323853	0.297974	0.288666
0.326477	0.300476	0.292480
0.329102	0.302399	0.296936
0.331726	0.304901	0.294708
0.334381	0.307770	0.292145
0.337036	0.310272	0.294067
0.339691	0.312805	0.294373
0.342377	0.315033	0.298218
0.345062	0.318176	0.298859
0.347748	0.320709	0.296600
0.350464	0.323242	0.302338
0.353180	0.326385	0.300751
0.355896	0.328613	0.302032
0.358612	0.331146	0.301392
0.361359	0.333984	0.301392
0.364136	0.336823	0.303925
0.366882	0.339355	0.305206
0.369659	0.341553	0.309021
0.372437	0.344727	0.309662
0.375214	0.347565	0.306793
0.378021	0.349457	0.307770
0.380829	0.351990	0.307434
0.383636	0.355469	0.310638
0.386475	0.358002	0.309357
0.389313	0.360840	0.321136
0.392151	0.363678	0.314758
0.394989	0.365906	0.313507
0.397858	0.369354	0.313507
0.400726	0.371887	0.320496
0.403595	0.374115	0.320831
0.406464	0.377899	0.324646
0.409363	0.380096	0.324005
0.412262	0.383270	0.318909
0.415161	0.386444	0.320496
0.418060	0.388641	0.321136
0.420990	0.391174	0.319550
0.423889	0.394958	0.325592
0.426819	0.397797	0.326538
0.429779	0.399689	0.322418
0.432709	0.403168	0.326874
0.435669	0.406006	0.328766
0.438629	0.408539	0.330688
0.441589	0.412018	0.334503
0.444550	0.413910	0.339935
0.447540	0.417389	0.338013
0.450500	0.420563	0.335480
0.453491	0.423401	0.335480
0.456482	0.425598	0.334839
0.459503	0.429077	0.342468
0.462494	0.431305	0.346924
0.465515	0.435394	0.341522
0.468506	0.437927	0.346283
0.471527	0.440765	0.343750
0.474548	0.444885	0.346924
0.477600	0.446472	0.339935
0.480621	0.449615	0.345642
0.483673	0.452789	0.351074
0.486694	0.455627	0.354584
0.489746	0.458466	0.349487
0.492798	0.461639	0.340881
0.495850	0.464172	0.344391
0.498932	0.467957	0.351074
0.501984	0.470154	0.352020
0.505066	0.474274	0.350128
0.508118	0.476471	0.353302
0.511200	0.479645	0.359344
0.514282	0.483124	0.356812
0.517365	0.485962	0.356812
0.520447	0.489441	0.359680
0.523529	0.492279	0.366028
0.526642	0.495117	0.363800
0.529724	0.498291	0.365387
0.532806	0.502075	0.363495
0.535919	0.504608	0.362213
0.539032	0.507446	0.364136
0.542114	0.510925	0.370819
0.545227	0.513763	0.376221
0.548340	0.516602	0.369537
0.551453	0.520386	0.372406
0.554565	0.522919	0.373352
0.557678	0.526093	0.368591
0.560791	0.529877	0.370483
0.563904	0.532410	0.377502
0.567017	0.535889	0.377197
0.570160	0.539032	0.377197
0.573273	0.541870	0.376221
0.576385	0.544739	0.376556
0.579529	0.548828	0.378448
0.582642	0.552002	0.388977
0.585754	0.554199	0.382599
0.588898	0.557678	0.382599
0.592010	0.560852	0.385773
0.595154	0.563690	0.382599
0.598267	0.566528	0.388336
0.601379	0.569702	0.390869
0.604523	0.573151	0.390869
0.607635	0.575684	0.391510
0.610779	0.579163	0.397552
0.613892	0.582001	0.385773
0.617004	0.585175	0.390869
0.620148	0.588654	0.393738
0.623260	0.591492	0.401062
0.626373	0.594330	0.397888
0.629517	0.598114	0.401398
0.632629	0.600342	0.403290
0.635742	0.603485	0.399475
0.638855	0.606964	0.407440
0.641968	0.610138	0.402985
0.645081	0.613281	0.411255
0.648193	0.616150	0.409027
0.651306	0.619293	0.410950
0.654419	0.622772	0.407104
0.657532	0.625610	0.408081
0.660645	0.628784	0.411896
0.663727	0.631622	0.416687
0.666840	0.634460	0.413177
0.669922	0.637939	0.416351
0.673035	0.641418	0.415405
0.676117	0.644257	0.412842
0.679199	0.648041	0.415070
0.682281	0.650574	0.423035
0.685364	0.654053	0.417297
0.688446	0.657227	0.426239
0.691528	0.659729	0.431335
0.694580	0.662262	0.430054
0.697662	0.666046	0.422089
0.700714	0.668579	0.429718
0.703766	0.672058	0.426544
0.706818	0.674896	0.429718
0.709869	0.677734	0.431641
0.712921	0.681213	0.436432
0.715973	0.684082	0.429108
0.718994	0.686920	0.430695
0.722046	0.689758	0.437042
0.725067	0.693542	0.432587
0.728088	0.696381	0.443115
0.731110	0.699249	0.440887
0.734131	0.702087	0.437378
0.737122	0.705566	0.438019
0.740143	0.708710	0.439911
0.743134	0.711548	0.445343
0.746124	0.715363	0.449158
0.749115	0.717560	0.452667
0.752075	0.720734	0.453613
0.755066	0.723877	0.452972
0.758026	0.726715	0.449463
0.760986	0.729889	0.450104
