FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 9/16/2014 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
0.000000	-0.007629	95.715332
0.000000	0.007629	95.738983
0.000000	-0.007629	95.595551
0.000000	0.007629	95.539856
0.000000	0.007629	95.555878
0.000000	0.000000	95.476532
0.000000	-0.007629	95.404816
0.000000	-0.023651	95.037842
0.000000	-0.023651	94.950867
0.000000	-0.031281	94.799042
0.000000	-0.016022	94.696045
0.000000	0.007629	94.870758
0.000000	-0.016022	95.420074
0.000000	0.007629	95.539856
0.000000	-0.007629	95.771027
0.000000	-0.007629	95.866394
0.000000	-0.016022	96.081543
0.000000	0.000000	96.169281
0.000000	0.000000	95.914459
0.000000	0.000000	95.722961
0.000000	-0.007629	95.850372
0.000000	-0.007629	95.771027
0.000000	-0.023651	95.738983
0.000000	0.000000	95.731354
0.000000	-0.016022	95.818329
0.000000	-0.016022	95.961761
0.000000	0.000000	95.675659
0.000000	0.000000	95.771027
0.000000	-0.007629	95.548248
0.000000	-0.007629	95.579529
0.000000	0.007629	95.690918
0.000000	-0.007629	95.914459
0.000000	-0.007629	95.699310
0.000000	-0.007629	95.715332
0.000000	-0.007629	95.619202
0.000000	0.007629	95.595551
0.000000	0.007629	95.587921
0.000000	0.016022	95.611572
0.000000	0.000000	95.683289
0.000000	0.000000	95.619202
0.000000	-0.007629	95.810699
0.000000	-0.007629	95.850372
0.000000	-0.007629	95.778656
0.000000	0.007629	95.778656
0.000000	-0.016022	95.579529
0.000000	0.007629	95.595551
0.000000	-0.016022	95.659637
0.000000	0.000000	95.803070
0.000000	-0.007629	95.834351
0.000000	-0.031281	95.818329
0.000000	-0.016022	95.850372
0.000000	-0.007629	95.850372
0.000000	0.007629	95.667267
0.000000	0.000000	95.778656
0.000000	0.016022	95.922089
0.000000	-0.007629	95.954132
0.000000	0.000000	96.002197
0.000000	-0.007629	95.858765
0.000000	0.000000	95.850372
0.000000	-0.007629	95.882416
0.000000	0.000000	95.587921
0.000000	-0.007629	95.595551
0.000000	0.007629	95.484161
0.000000	-0.007629	95.635223
0.000000	-0.007629	95.834351
0.000000	-0.016022	95.706940
0.000000	-0.007629	95.818329
0.000000	-0.007629	95.778656
0.000000	0.007629	95.699310
0.000000	-0.007629	95.484161
0.000000	0.000000	95.412445
0.000000	-0.007629	95.539856
0.000000	0.000000	95.404816
0.000000	-0.007629	95.635223
0.000000	-0.007629	95.667267
0.000000	-0.016022	95.667267
0.000000	0.000000	95.651245
0.000000	0.000000	95.579529
0.000000	0.016022	95.579529
0.000000	-0.007629	95.595551
0.000000	0.000000	95.762634
0.000000	-0.007629	95.890045
0.000000	-0.007629	96.009827
0.000000	-0.007629	95.842743
0.000000	-0.007629	95.945740
0.000000	-0.016022	95.938110
0.000000	0.000000	96.009827
0.000000	-0.007629	95.922089
0.000000	0.000000	95.834351
0.000000	-0.016022	95.890045
0.000000	0.007629	95.914459
0.000000	-0.016022	95.746613
0.000000	-0.007629	95.954132
0.000000	-0.007629	95.834351
0.000000	0.000000	95.930481
0.000000	0.000000	95.834351
0.000000	0.000000	95.771027
0.000000	0.007629	95.787048
0.000000	-0.016022	95.858765
0.000000	-0.016022	95.803070
0.000000	-0.007629	95.771027
0.000000	0.000000	95.738983
0.000000	0.000000	95.603943
0.000000	0.000000	95.491791
0.000000	0.000000	95.539856
0.000000	-0.016022	95.532227
0.000000	-0.007629	95.333099
0.000000	-0.023651	95.532227
0.000000	-0.007629	95.722961
0.000000	0.000000	95.866394
0.000000	0.000000	95.787048
0.000000	-0.031281	95.563507
0.000000	0.000000	95.476532
0.000000	-0.007629	95.563507
0.000000	-0.016022	95.667267
0.000000	-0.007629	95.834351
0.000000	-0.016022	95.826721
0.000000	-0.007629	95.722961
0.000000	0.007629	95.627594
0.000000	0.016022	95.579529
0.000000	0.007629	95.683289
0.000000	0.000000	95.659637
0.000000	0.000000	95.803070
0.000000	-0.031281	95.771027
0.000000	-0.023651	95.810699
0.000000	0.000000	95.914459
0.000000	-0.016022	95.842743
0.000000	0.000000	95.794678
0.000000	-0.016022	95.850372
0.000000	-0.016022	95.834351
0.000000	-0.016022	96.057892
0.000000	0.007629	96.025848
0.000000	-0.016022	95.970154
0.000000	-0.007629	95.930481
0.000000	-0.007629	95.906067
0.000000	-0.007629	95.890045
0.000000	0.007629	95.866394
0.000000	0.007629	95.890045
0.000000	-0.007629	95.866394
0.000000	-0.007629	95.890045
0.000000	-0.016022	96.081543
0.000000	0.000000	96.009827
0.000000	-0.016022	95.986176
0.000000	-0.007629	95.906067
0.000000	0.000000	95.842743
0.000000	-0.007629	95.906067
0.000000	0.000000	95.755005
0.000000	0.007629	95.762634
0.000000	-0.007629	95.762634
0.000000	0.000000	96.041870
0.000000	0.000000	95.866394
0.000000	0.000000	96.041870
0.000000	0.000000	95.977783
0.000000	0.000000	95.945740
0.000000	0.000000	96.033478
0.000000	0.007629	95.977783
0.000000	-0.016022	96.009827
0.000000	0.000000	96.041870
0.000000	-0.016022	96.009827
0.000000	-0.007629	96.057892
0.000000	0.000000	95.818329
0.000000	0.000000	95.715332
0.000000	0.007629	95.523834
0.000000	0.000000	95.818329
0.000000	-0.016022	95.858765
0.000000	-0.007629	96.065521
0.000000	-0.007629	95.954132
0.000000	-0.007629	96.017456
0.000000	-0.007629	95.834351
0.000000	0.007629	95.794678
0.000000	0.007629	95.388794
0.000000	0.000000	95.022583
0.000000	0.007629	95.690918
0.000000	-0.016022	96.065521
0.000000	-0.007629	96.121216
0.000000	-0.007629	96.073151
0.000000	-0.016022	96.017456
0.000000	0.000000	95.882416
0.000000	0.000000	95.738983
0.000000	0.000000	95.746613
0.000000	0.000000	95.746613
0.000000	-0.007629	95.643616
0.000000	-0.007629	95.731354
0.000000	-0.007629	95.675659
0.000000	0.000000	95.850372
0.000000	0.000000	95.476532
0.000000	0.000000	95.507812
0.000000	-0.007629	95.372772
0.000000	0.007629	95.277405
0.000000	-0.007629	95.476532
0.000000	-0.007629	95.587921
0.000000	-0.016022	95.683289
0.000000	-0.016022	95.595551
0.000000	-0.007629	95.516205
0.000000	0.000000	95.516205
0.000000	0.000000	95.651245
0.000000	0.007629	95.428467
0.000000	0.016022	95.491791
0.000000	-0.023651	95.507812
0.000000	0.000000	95.667267
0.000000	-0.016022	95.834351
0.000000	-0.007629	95.787048
0.000000	0.000000	95.738983
0.000000	0.007629	95.690918
0.000000	-0.007629	95.690918
0.000000	-0.007629	95.627594
0.000000	-0.016022	95.866394
0.000000	-0.023651	95.731354
0.000000	-0.016022	95.635223
0.000000	-0.016022	95.603943
0.000000	-0.016022	95.690918
0.000000	0.000000	95.579529
0.000000	-0.007629	95.690918
0.000000	0.016022	95.643616
0.000000	0.000000	95.603943
0.000000	-0.023651	95.523834
0.000000	-0.007629	95.571899
0.000000	-0.007629	95.548248
0.000000	-0.007629	96.144867
0.000000	0.007629	95.970154
0.000000	0.000000	95.715332
0.000000	-0.007629	95.731354
0.000000	0.000000	95.755005
0.000000	-0.007629	95.571899
0.000000	0.000000	95.611572
0.000000	-0.007629	95.555878
0.000000	-0.007629	95.563507
0.000000	-0.007629	95.476532
0.000000	0.000000	95.619202
0.000000	0.000000	95.516205
0.000000	0.000000	95.635223
0.000000	0.000000	95.715332
0.000000	-0.023651	95.787048
0.000000	-0.016022	95.746613
0.000000	-0.007629	95.571899
0.000000	0.000000	95.548248
0.000000	0.000000	95.516205
0.000000	-0.016022	95.500183
0.000000	0.000000	95.603943
0.000000	-0.016022	95.603943
0.000000	-0.023651	95.762634
0.000000	-0.007629	95.619202
0.000000	-0.007629	95.667267
0.000000	-0.007629	95.555878
0.000000	0.000000	95.380402
0.000000	0.007629	95.364380
0.000000	0.000000	95.261383
0.000000	0.000000	95.252991
0.000000	-0.023651	95.181274
0.000000	-0.023651	95.109558
0.000000	0.007629	95.301056
0.000000	0.000000	95.523834
0.000000	0.007629	95.715332
0.000000	0.000000	95.619202
0.000000	0.007629	95.356750
0.000000	-0.007629	95.388794
0.000000	-0.007629	95.468140
0.000000	-0.007629	95.301056
0.000000	-0.007629	95.659637
0.000000	-0.007629	95.794678
0.000000	0.007629	95.539856
0.000000	0.000000	95.412445
0.000000	0.007629	95.245361
0.000000	-0.007629	95.292664
0.000000	-0.007629	95.125580
0.000000	0.007629	95.189667
0.000000	0.000000	95.221710
0.000000	-0.007629	95.277405
0.000000	-0.007629	95.285034
0.000000	0.023651	95.213318
0.000000	0.000000	95.093536
0.000000	0.016022	95.333099
0.000000	0.000000	95.452118
0.000000	-0.007629	95.364380
0.000000	-0.016022	95.109558
0.000000	-0.016022	95.324707
0.000000	-0.016022	95.221710
0.000000	-0.023651	95.213318
0.000000	0.007629	95.125580
0.000000	-0.007629	95.252991
0.000000	-0.016022	95.261383
0.000000	-0.007629	95.277405
0.000000	0.000000	95.221710
0.000000	-0.007629	95.205688
0.000000	-0.016022	95.101929
0.000000	0.000000	95.189667
0.000000	0.016022	95.006561
0.000000	0.016022	95.317078
0.000000	-0.007629	95.245361
0.000000	0.007629	95.109558
0.000000	-0.016022	95.157623
0.000000	0.007629	95.062256
0.000000	-0.016022	95.404816
0.000000	0.000000	95.404816
0.000000	0.007629	95.388794
0.000000	0.007629	95.356750
0.000000	-0.007629	95.484161
0.000000	-0.007629	95.659637
0.000000	-0.016022	95.771027
0.000000	-0.016022	95.922089
0.000000	-0.031281	95.826721
0.000000	-0.007629	95.675659
0.000000	-0.007629	95.635223
0.000000	0.000000	95.507812
0.000000	-0.023651	95.333099
0.000000	0.000000	95.476532
0.000000	-0.007629	95.141602
0.000000	-0.016022	95.101929
0.000000	-0.016022	95.078278
0.000000	-0.031281	94.895172
0.000000	0.000000	95.014191
0.000000	0.000000	95.006561
0.000000	0.000000	95.037842
0.000000	-0.007629	95.117950
0.000000	-0.007629	95.093536
0.000000	-0.007629	95.062256
0.000000	-0.016022	95.125580
0.000000	-0.007629	95.181274
0.000000	0.007629	95.109558
0.000000	-0.007629	95.197296
0.000000	-0.007629	95.229340
0.000000	-0.016022	95.468140
0.000000	-0.007629	95.643616
0.000000	-0.016022	95.866394
0.000000	0.000000	95.954132
0.000000	-0.007629	95.866394
0.000000	0.000000	95.699310
0.000000	-0.007629	95.523834
0.000000	0.016022	95.444489
0.000000	0.000000	95.396423
0.000000	-0.007629	95.468140
0.000000	0.000000	95.412445
0.000000	0.000000	95.380402
0.000000	-0.007629	95.491791
0.000000	0.000000	95.675659
0.000000	0.000000	95.595551
0.000000	0.007629	95.372772
0.000000	0.000000	95.181274
0.000000	0.000000	95.252991
0.000000	-0.016022	95.205688
0.000000	-0.016022	95.404816
0.000000	-0.007629	95.412445
0.000000	-0.016022	95.356750
0.000000	-0.007629	95.252991
0.000000	-0.016022	95.181274
0.000000	-0.007629	95.157623
0.000000	0.000000	95.261383
0.000000	0.007629	95.301056
0.000000	-0.007629	95.452118
0.000000	-0.007629	95.460510
0.000000	-0.007629	95.452118
0.000000	0.000000	95.252991
0.000000	0.000000	95.173645
0.000000	0.000000	95.197296
0.000000	0.007629	95.173645
0.000000	-0.007629	95.117950
0.000000	-0.007629	95.317078
0.000000	-0.016022	95.388794
0.000000	-0.007629	95.595551
0.000000	0.000000	95.444489
0.000000	-0.007629	95.356750
0.000000	0.007629	95.324707
0.000000	0.000000	95.261383
0.000000	0.000000	95.333099
0.000000	0.000000	95.563507
0.000000	0.000000	95.476532
0.000000	-0.016022	95.635223
0.000000	-0.023651	95.683289
0.000000	0.007629	95.635223
0.000000	-0.007629	95.579529
0.000000	0.016022	95.333099
0.000000	0.000000	95.261383
0.000000	0.000000	95.364380
0.000000	0.000000	95.468140
0.000000	-0.007629	95.659637
0.000000	-0.023651	95.563507
0.000000	-0.023651	95.404816
0.000000	-0.007629	95.333099
0.000000	-0.016022	95.181274
0.000000	-0.007629	95.356750
0.000000	-0.007629	95.388794
0.000000	-0.016022	95.396423
0.000000	-0.023651	95.324707
0.000000	0.007629	95.380402
0.000000	-0.007629	95.548248
0.000000	0.000000	95.388794
0.000000	0.000000	95.579529
0.000000	0.000000	95.500183
0.000000	0.000000	95.372772
0.000000	-0.007629	95.308685
0.000000	-0.007629	95.349121
0.000000	0.007629	95.460510
0.000000	-0.007629	95.484161
0.000000	-0.007629	95.340729
0.000000	-0.016022	95.229340
0.000000	0.016022	95.285034
0.000000	-0.016022	95.213318
0.000000	-0.007629	95.189667
0.000000	-0.023651	95.388794
0.000000	-0.023651	95.507812
0.000000	-0.007629	95.420074
0.000000	0.000000	95.301056
0.000000	-0.007629	95.252991
0.000000	0.007629	95.292664
0.000000	-0.016022	95.372772
0.000000	-0.007629	95.611572
0.000000	-0.023651	95.491791
0.000000	-0.023651	95.587921
0.000000	0.000000	95.603943
0.000000	0.000000	95.699310
0.000000	0.000000	95.651245
0.000000	0.007629	95.675659
0.000000	0.000000	95.635223
0.000000	-0.007629	95.571899
0.000000	0.000000	95.507812
0.000000	-0.016022	95.690918
0.000000	-0.023651	95.890045
0.000000	-0.007629	96.089172
0.000000	0.000000	95.906067
0.000000	-0.007629	95.803070
0.000000	-0.007629	95.659637
0.000000	0.007629	95.803070
0.000000	-0.016022	95.706940
0.000000	-0.016022	96.144867
0.000000	-0.016022	96.447754
0.000000	-0.007629	96.591187
0.000000	0.000000	96.360016
0.000000	-0.007629	96.009827
0.000000	0.000000	95.794678
0.000000	0.000000	95.850372
0.000000	-0.007629	96.065521
0.000000	0.000000	96.081543
0.000000	-0.023651	96.192932
0.000000	-0.016022	96.208954
0.000000	-0.007629	96.097565
0.000000	-0.007629	96.065521
0.000000	0.007629	96.049500
0.000000	0.000000	96.081543
0.000000	0.000000	96.017456
0.000000	-0.007629	96.033478
0.000000	-0.007629	95.882416
0.000000	0.000000	96.129608
0.000000	-0.016022	96.113586
0.000000	0.000000	96.025848
0.000000	0.000000	95.882416
0.000000	0.000000	95.755005
0.000000	0.007629	95.803070
0.000000	0.000000	95.722961
0.000000	-0.007629	95.762634
0.000000	-0.016022	96.033478
0.000000	0.000000	96.113586
0.000000	0.000000	96.113586
0.000000	0.000000	95.993805
0.000000	0.000000	95.898437
0.000000	0.000000	95.842743
0.000000	-0.007629	95.898437
0.000000	0.000000	95.993805
0.000000	-0.007629	95.970154
0.000000	-0.007629	95.977783
0.000000	-0.007629	96.097565
0.000000	-0.007629	95.970154
0.000000	0.016022	95.938110
0.000000	0.000000	95.858765
0.000000	0.007629	96.017456
0.000000	-0.007629	95.945740
0.000000	-0.007629	95.930481
0.000000	-0.007629	95.954132
0.000000	-0.007629	95.970154
0.000000	0.000000	96.017456
0.000000	-0.016022	96.057892
0.000000	0.000000	95.890045
0.000000	0.007629	95.826721
0.000000	0.007629	95.977783
0.000000	-0.023651	96.137238
0.000000	-0.016022	96.113586
0.000000	-0.016022	95.914459
0.000000	-0.016022	95.930481
0.000000	0.000000	96.105194
0.000000	0.000000	95.826721
0.000000	0.007629	95.563507
0.000000	0.000000	96.129608
0.000000	0.007629	96.272278
0.000000	-0.007629	96.216583
0.000000	-0.016022	95.930481
0.000000	0.000000	95.803070
0.000000	0.000000	95.722961
0.000000	0.000000	95.715332
0.000000	0.007629	95.906067
0.000000	-0.007629	96.201324
0.000000	-0.007629	96.185303
0.000000	-0.007629	96.041870
0.000000	-0.016022	96.176910
0.000000	-0.007629	96.033478
0.000000	-0.007629	95.771027
0.000000	0.000000	95.866394
0.000000	0.007629	95.818329
0.000000	0.000000	95.874786
0.000000	0.007629	95.922089
0.000000	-0.007629	95.882416
0.000000	-0.016022	96.002197
0.000000	-0.023651	96.153259
0.000000	-0.023651	95.834351
0.000000	-0.007629	96.073151
0.000000	0.000000	95.954132
0.000000	0.007629	95.961761
0.000000	-0.007629	95.850372
0.000000	0.000000	95.643616
0.000000	0.000000	96.144867
0.000000	-0.023651	96.408081
0.000000	-0.016022	96.105194
0.000000	0.000000	95.961761
0.000000	0.000000	96.073151
0.000000	0.007629	96.176910
0.000000	0.000000	95.954132
0.000000	0.007629	96.312714
0.000000	-0.007629	96.431732
0.000000	-0.007629	96.192932
0.000000	-0.016022	96.033478
0.000000	-0.007629	95.993805
0.000000	-0.016022	95.818329
0.000000	0.016022	95.874786
0.000000	-0.007629	95.954132
0.000000	-0.016022	95.945740
0.000000	-0.007629	96.240997
0.000000	0.000000	96.208954
0.000000	-0.016022	96.312714
0.000000	-0.016022	95.922089
0.000000	0.007629	96.009827
0.000000	0.000000	96.033478
0.000000	-0.007629	95.699310
0.000000	-0.007629	95.993805
0.000000	0.000000	95.882416
0.000000	-0.016022	95.961761
0.000000	-0.023651	95.826721
0.000000	0.000000	95.866394
0.000000	-0.007629	96.025848
0.000000	0.000000	95.970154
0.000000	-0.007629	95.746613
0.000000	0.016022	95.803070
0.000000	-0.007629	95.818329
0.000000	0.000000	96.017456
0.000000	-0.007629	96.137238
0.000000	-0.007629	96.352386
0.000000	0.000000	96.368408
0.000000	0.000000	96.336365
0.000000	0.007629	96.232605
0.000000	0.000000	96.097565
0.000000	0.016022	96.129608
0.000000	-0.016022	96.057892
0.000000	-0.016022	95.938110
0.000000	-0.016022	95.818329
0.000000	-0.007629	95.643616
0.000000	-0.007629	95.803070
0.000000	0.023651	96.137238
0.000000	-0.007629	96.336365
0.000000	0.000000	96.376038
0.000000	-0.016022	96.232605
0.000000	-0.023651	96.129608
0.000000	-0.016022	96.105194
0.000000	0.007629	96.073151
0.000000	-0.007629	96.017456
0.000000	0.000000	95.922089
0.000000	-0.007629	95.794678
0.000000	0.000000	95.890045
0.000000	-0.007629	95.977783
0.000000	-0.007629	96.137238
0.000000	0.000000	96.368408
0.000000	0.000000	96.360016
0.000000	0.007629	96.376038
0.000000	0.016022	96.257019
0.000000	-0.007629	96.089172
0.000000	0.007629	96.033478
0.000000	0.007629	96.017456
0.000000	-0.016022	96.057892
0.000000	-0.007629	96.144867
0.000000	-0.016022	96.257019
0.000000	0.000000	96.232605
0.000000	0.007629	96.336365
0.000000	0.000000	96.033478
0.000000	0.007629	96.312714
0.000000	0.000000	96.129608
0.000000	-0.007629	96.248627
0.000000	-0.007629	96.248627
0.000000	-0.007629	96.392059
0.000000	0.000000	96.336365
0.000000	-0.007629	96.304321
0.000000	-0.007629	96.257019
0.000000	0.000000	96.312714
0.000000	-0.007629	96.232605
0.000000	-0.007629	96.280670
0.000000	-0.023651	96.216583
0.000000	0.007629	96.392059
0.000000	-0.007629	96.343994
0.000000	0.000000	96.440125
0.000000	-0.007629	96.312714
0.000000	0.016022	96.360016
0.000000	0.000000	96.232605
0.000000	0.007629	96.248627
0.000000	-0.007629	95.977783
0.000000	0.000000	96.033478
0.000000	0.000000	96.073151
0.000000	-0.016022	95.922089
0.000000	0.000000	96.089172
0.000000	0.007629	96.185303
0.000000	-0.016022	95.938110
0.000000	0.016022	95.922089
0.000000	0.000000	96.089172
0.000000	-0.007629	96.384430
0.000000	-0.016022	96.440125
0.000000	-0.007629	96.431732
0.000000	-0.023651	96.224976
0.000000	0.000000	96.169281
0.000000	0.007629	96.272278
0.000000	-0.007629	96.424103
0.000000	-0.007629	96.543121
0.000000	-0.007629	96.646881
0.000000	-0.007629	96.694946
0.000000	-0.016022	96.527100
0.000000	0.000000	96.440125
0.000000	-0.016022	96.431732
0.000000	0.000000	96.655273
0.000000	-0.007629	96.646881
0.000000	-0.007629	96.646881
0.000000	-0.007629	96.758270
0.000000	0.000000	96.726227
0.000000	-0.007629	96.686554
0.000000	-0.023651	96.639252
0.000000	-0.007629	96.487427
0.000000	0.000000	96.392059
0.000000	0.000000	96.511841
0.000000	-0.007629	96.384430
0.000000	-0.016022	96.360016
0.000000	0.007629	96.583557
0.000000	-0.023651	96.662903
0.000000	-0.007629	96.766663
0.000000	0.000000	96.742249
0.000000	0.007629	96.551514
0.000000	-0.007629	96.575165
0.000000	0.007629	96.447754
0.000000	-0.007629	96.328735
0.000000	-0.007629	96.376038
0.000000	-0.007629	96.591187
0.000000	0.000000	96.614838
0.000000	0.000000	96.655273
0.000000	0.000000	96.392059
0.000000	0.007629	96.192932
0.000000	-0.007629	96.336365
0.000000	0.000000	96.463776
0.000000	-0.016022	96.583557
0.000000	-0.007629	96.607208
0.000000	-0.023651	96.368408
0.000000	0.000000	96.169281
0.000000	0.000000	95.970154
0.000000	0.000000	96.073151
0.000000	0.000000	96.176910
0.000000	-0.007629	96.336365
0.000000	-0.007629	96.575165
0.000000	-0.007629	96.750641
0.000000	-0.007629	96.933746
0.000000	-0.023651	96.519470
0.000000	0.000000	96.440125
0.000000	0.007629	96.208954
0.000000	-0.007629	96.511841
0.000000	-0.007629	96.264648
0.000000	-0.007629	96.025848
0.000000	-0.016022	96.447754
0.000000	-0.016022	96.479797
0.000000	-0.007629	96.487427
0.000000	-0.007629	96.415710
0.000000	-0.007629	96.343994
0.000000	0.000000	96.248627
0.000000	0.000000	96.208954
0.000000	-0.007629	96.272278
0.000000	-0.016022	96.471405
0.000000	-0.007629	96.655273
0.000000	0.000000	96.662903
0.000000	-0.007629	96.591187
0.000000	-0.007629	96.487427
0.000000	0.000000	96.248627
0.000000	0.000000	96.033478
0.000000	0.007629	96.257019
0.000000	-0.007629	96.368408
0.000000	0.000000	96.415710
0.000000	-0.016022	96.424103
