FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/10/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.369904	0.400970	-0.608124
0.366882	0.395905	-0.608765
0.363861	0.394318	-0.603333
0.360840	0.392426	-0.599854
0.357849	0.388641	-0.605255
0.354828	0.384857	-0.609070
0.351837	0.382019	-0.607483
0.348846	0.381378	-0.601105
0.345856	0.377899	-0.601746
0.342865	0.373474	-0.595703
0.339905	0.370331	-0.605560
0.336914	0.367798	-0.597931
0.333954	0.364960	-0.601105
0.331024	0.360535	-0.612274
0.328064	0.356415	-0.607483
0.325104	0.354523	-0.616089
0.322174	0.353241	-0.611298
0.319244	0.349792	-0.615448
0.316345	0.345367	-0.619598
0.313416	0.343140	-0.613220
0.310516	0.341248	-0.617035
0.307617	0.338409	-0.611633
0.304718	0.333984	-0.610657
0.301849	0.330505	-0.620544
0.298950	0.329254	-0.614502
0.296082	0.326385	-0.614166
0.293243	0.322601	-0.611938
0.290375	0.319458	-0.611938
0.287537	0.317230	-0.613525
0.284698	0.315338	-0.606537
0.281891	0.311554	-0.619904
0.279053	0.306488	-0.620544
0.276245	0.304291	-0.624695
0.273437	0.302399	-0.616730
0.270660	0.298920	-0.621185
0.267883	0.296051	-0.630737
0.265106	0.293213	-0.625641
0.262329	0.291962	-0.625305
0.259583	0.289124	-0.628510
0.256836	0.285645	-0.625641
0.254089	0.282166	-0.625000
0.251373	0.279633	-0.622131
0.248657	0.278046	-0.616394
0.245941	0.274567	-0.621490
0.243256	0.270477	-0.623413
0.240570	0.267944	-0.625000
0.237885	0.266052	-0.617340
0.235229	0.263214	-0.619263
0.232574	0.259399	-0.626923
0.229919	0.256256	-0.631378
0.227295	0.254364	-0.629456
0.224670	0.252136	-0.630737
0.222046	0.248047	-0.639008
0.219452	0.244232	-0.636475
0.216858	0.242981	-0.637421
0.214294	0.241089	-0.635498
0.211731	0.238861	-0.632965
0.209167	0.234772	-0.636139
0.206604	0.232544	-0.632324
0.204071	0.230347	-0.623413
0.201569	0.228760	-0.626587
0.199066	0.224335	-0.630402
0.196564	0.221497	-0.634552
0.194061	0.219604	-0.632629
0.191589	0.218018	-0.628510
0.189117	0.214874	-0.633270
0.186676	0.210754	-0.634857
0.184235	0.209808	-0.629761
0.181824	0.207581	-0.633911
0.179413	0.204742	-0.636139
0.177002	0.201599	-0.641876
0.174622	0.199066	-0.647614
0.172241	0.196838	-0.635498
0.169891	0.195282	-0.646027
0.167542	0.191467	-0.645386
0.165192	0.189575	-0.642822
0.162872	0.187378	-0.640594
0.160553	0.185486	-0.641876
0.158264	0.182648	-0.647278
0.155975	0.179779	-0.639008
0.153717	0.178223	-0.640930
0.151459	0.176300	-0.645691
0.149231	0.173462	-0.645691
0.147003	0.169678	-0.640930
0.144775	0.167480	-0.645691
0.142578	0.166199	-0.637085
0.140411	0.164307	-0.635193
0.138214	0.160828	-0.648254
0.136078	0.158630	-0.648560
0.133942	0.156738	-0.650482
0.131805	0.154510	-0.645050
0.129700	0.151672	-0.646027
0.127594	0.148193	-0.650146
0.125488	0.147247	-0.651123
0.123444	0.145355	-0.644409
0.121368	0.142517	-0.647614
0.119324	0.140625	-0.648254
0.117310	0.138092	-0.647278
0.115295	0.136200	-0.647614
0.113312	0.134613	-0.646667
0.111328	0.132080	-0.646332
0.109375	0.129242	-0.647278
0.107422	0.127350	-0.650146
0.105469	0.125763	-0.647278
0.103546	0.123535	-0.652069
0.101654	0.120697	-0.650787
0.099762	0.119446	-0.653351
0.097900	0.118500	-0.655884
0.096039	0.115326	-0.650482
0.094208	0.112793	-0.659058
0.092377	0.111542	-0.644104
0.090576	0.109955	-0.657806
0.088776	0.108368	-0.650787
0.087006	0.105225	-0.652069
0.085236	0.103333	-0.652710
0.083496	0.102051	-0.653656
0.081787	0.100159	-0.653656
0.080078	0.097321	-0.655579
0.078369	0.095428	-0.654938
0.076691	0.094482	-0.652069
0.075043	0.092896	-0.654297
0.073395	0.091003	-0.653656
0.071777	0.088806	-0.653015
0.070160	0.086578	-0.657166
0.068573	0.085632	-0.659393
0.066986	0.084381	-0.650146
0.065430	0.081848	-0.654602
0.063904	0.080261	-0.659393
0.062378	0.079010	-0.658112
0.060852	0.077728	-0.654297
0.059387	0.075195	-0.659698
0.057892	0.073303	-0.656525
0.056458	0.072998	-0.659698
0.054993	0.071411	-0.663544
0.053589	0.069519	-0.656525
0.052185	0.066986	-0.657166
0.050812	0.065735	-0.653656
0.049438	0.065094	-0.653656
0.048065	0.063202	-0.660675
0.046753	0.060974	-0.662262
0.045441	0.058472	-0.659058
0.044128	0.057831	-0.662262
0.042847	0.056244	-0.663849
0.041595	0.054993	-0.664795
0.040344	0.053711	-0.659393
0.039124	0.051819	-0.655884
0.037933	0.051514	-0.666718
0.036743	0.049286	-0.659393
0.035553	0.047729	-0.662262
0.034424	0.046783	-0.662262
0.033295	0.045807	-0.658447
0.032166	0.045197	-0.660339
0.031067	0.043304	-0.661926
0.029999	0.041412	-0.660980
0.028931	0.040771	-0.666718
0.027893	0.040436	-0.660339
0.026855	0.037933	-0.655243
0.025879	0.036346	-0.658112
0.024872	0.035706	-0.660034
0.023926	0.035065	-0.663208
0.022980	0.033173	-0.664490
0.022034	0.031616	-0.665771
0.021118	0.030640	-0.667664
0.020233	0.030029	-0.666412
0.019348	0.029388	-0.660675
0.018494	0.028137	-0.664154
0.017670	0.027191	-0.662903
0.016846	0.026245	-0.665131
