FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/31/2015 
 
 Experiment Name: 	 Chirp on Glass from 100 Hz to 1 Hz, 2um Indent 
 Cantilever ID #: 	 SOI3_E4 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
-0.533081	-0.281189	0.431641
-0.553192	-0.660034	0.391510
0.169708	-0.165253	0.451080
0.664673	0.562744	0.526215
0.267151	0.528290	0.519226
-0.489014	-0.215485	0.438019
-0.588745	-0.662872	0.390564
0.101715	-0.232239	0.448517
0.655640	0.522614	0.520477
0.329803	0.563385	0.518890
-0.438477	-0.146912	0.439911
-0.618561	-0.660980	0.395325
0.030975	-0.296051	0.439606
0.638947	0.475220	0.516022
0.390167	0.595917	0.525574
-0.381683	-0.073303	0.451691
-0.641876	-0.649933	0.386108
-0.041779	-0.359558	0.427185
0.614319	0.420868	0.511566
0.447235	0.622467	0.525269
-0.319000	0.001587	0.457428
-0.657898	-0.633820	0.387054
-0.115662	-0.417694	0.424622
0.581451	0.359558	0.509674
0.500000	0.643311	0.531647
-0.250854	0.078369	0.469849
-0.665863	-0.606659	0.401062
-0.189697	-0.472992	0.422394
0.540314	0.291962	0.502960
0.547333	0.656891	0.535767
-0.177887	0.156738	0.477173
-0.665161	-0.570953	0.402344
-0.262787	-0.522614	0.413483
0.490997	0.218658	0.490570
0.588226	0.661621	0.530670
-0.100922	0.233185	0.478760
-0.655151	-0.525452	0.403290
-0.333740	-0.565582	0.408386
0.433655	0.140930	0.484192
0.621582	0.658478	0.536102
-0.020905	0.306488	0.488647
-0.635437	-0.469513	0.409668
-0.401276	-0.601593	0.403290
0.368744	0.060028	0.478760
0.646393	0.644897	0.531006
0.061096	0.376648	0.498199
-0.605743	-0.405701	0.412537
-0.464111	-0.630981	0.396606
0.296844	-0.025269	0.464111
0.661713	0.622131	0.527191
0.143768	0.441406	0.501709
-0.565918	-0.334595	0.416687
-0.520813	-0.650238	0.389618
0.218811	-0.112152	0.454254
0.666656	0.586426	0.524628
0.225739	0.499847	0.510925
-0.516052	-0.257202	0.427826
-0.570038	-0.661621	0.388336
0.135590	-0.198730	0.445648
0.660553	0.541870	0.530670
0.305511	0.549469	0.517944
-0.456482	-0.171875	0.438965
-0.610474	-0.662872	0.393738
0.048462	-0.280243	0.440887
0.642853	0.485657	0.524963
0.381409	0.591492	0.523987
-0.387695	-0.083405	0.449158
-0.640808	-0.651184	0.393738
-0.041168	-0.359253	0.433563
0.613220	0.418335	0.513489
0.451813	0.624359	0.527802
-0.310547	0.009155	0.460297
-0.659882	-0.629395	0.394073
-0.131714	-0.430664	0.421143
0.571564	0.343445	0.500732
0.514954	0.648682	0.531952
-0.226105	0.104584	0.470490
-0.666656	-0.594330	0.396942
-0.221313	-0.493530	0.418579
0.518066	0.259094	0.499481
0.569183	0.658783	0.531952
-0.135712	0.198761	0.481964
-0.660370	-0.545044	0.405518
-0.308105	-0.550415	0.406158
0.453217	0.167786	0.488312
0.612854	0.659729	0.539276
-0.040985	0.288788	0.492157
-0.640381	-0.483734	0.408722
-0.390015	-0.596527	0.405212
0.377808	0.071716	0.471771
0.644409	0.647095	0.537354
0.056274	0.371887	0.498840
-0.606476	-0.408539	0.411255
-0.464996	-0.630341	0.402039
0.292969	-0.029694	0.466339
0.662567	0.620239	0.532593
0.153931	0.448029	0.511261
-0.558685	-0.324188	0.424622
-0.530975	-0.653412	0.394379
0.200226	-0.131439	0.453613
0.666138	0.577271	0.527802
0.249756	0.514069	0.513489
-0.497375	-0.230347	0.431641
-0.585876	-0.663208	0.386414
0.101318	-0.229370	0.447235
0.654358	0.519440	0.522095
0.341309	0.569702	0.515381
-0.423431	-0.130157	0.440247
-0.627838	-0.659088	0.390228
-0.001617	-0.324493	0.433228
0.626740	0.449005	0.512848
0.426117	0.612030	0.525909
-0.338013	-0.024963	0.453918
-0.655182	-0.637604	0.395325
-0.106110	-0.411377	0.431000
0.583191	0.364319	0.507446
0.501678	0.643005	0.530029
-0.242828	0.086273	0.472412
-0.666443	-0.601288	0.402649
-0.209595	-0.485626	0.415710
0.524109	0.270142	0.498505
0.565552	0.658478	0.535126
-0.139862	0.194000	0.475891
-0.660553	-0.546600	0.400421
-0.309174	-0.550415	0.404572
0.450317	0.165558	0.486725
0.615448	0.660065	0.531952
-0.031616	0.296387	0.490875
-0.636932	-0.476471	0.405518
-0.401947	-0.601288	0.407440
0.363251	0.055603	0.474945
0.649323	0.643311	0.535461
0.079132	0.388947	0.495972
-0.595367	-0.387695	0.416687
-0.484924	-0.638245	0.395020
0.264709	-0.060028	0.456177
0.665466	0.607910	0.529083
0.189270	0.471436	0.511261
-0.536285	-0.288788	0.427490
-0.555298	-0.658142	0.396606
0.157135	-0.175049	0.446930
0.662598	0.553253	0.523682
0.295502	0.542847	0.511261
-0.460632	-0.179779	0.432587
-0.610352	-0.661926	0.385773
0.043335	-0.283112	0.438660
0.639954	0.479950	0.520172
0.394440	0.597168	0.522095
-0.370056	-0.062866	0.452332
-0.647705	-0.647736	0.396942
-0.073395	-0.384216	0.428131
0.597412	0.391174	0.513153
0.482605	0.635712	0.531311
-0.266724	0.056549	0.464447
-0.665405	-0.611084	0.400116
-0.189453	-0.470459	0.419861
0.535461	0.288177	0.502655
0.556732	0.658173	0.537689
-0.153442	0.178528	0.483551
-0.662018	-0.554199	0.406158
-0.301025	-0.544403	0.413818
0.455292	0.172852	0.488312
0.613739	0.661621	0.539612
-0.033600	0.292908	0.490234
-0.636810	-0.476776	0.409027
-0.404175	-0.602844	0.397552
0.358887	0.051178	0.475281
0.650970	0.641724	0.539917
0.088989	0.397491	0.501709
-0.589722	-0.379150	0.413818
-0.494934	-0.641724	0.396301
0.248901	-0.076447	0.464447
0.666351	0.599701	0.523041
0.210175	0.487213	0.507751
-0.521484	-0.267944	0.428772
-0.569611	-0.660980	0.391205
0.128723	-0.202209	0.448212
0.658386	0.535889	0.520813
0.325470	0.559265	0.521759
-0.433777	-0.144714	0.440887
-0.624847	-0.660034	0.387695
0.002350	-0.320068	0.432587
0.626465	0.449615	0.515717
0.430389	0.613922	0.524323
-0.329041	-0.015167	0.456482
-0.657806	-0.634125	0.391510
-0.125732	-0.424011	0.424011
0.570831	0.344727	0.503601
0.520599	0.649323	0.531311
-0.210602	0.120087	0.465088
-0.666321	-0.585785	0.391846
-0.250702	-0.512482	0.418579
0.492706	0.224976	0.494690
0.591949	0.662903	0.534180
-0.082550	0.247711	0.484192
-0.649139	-0.508698	0.405853
-0.367432	-0.582642	0.414124
0.394348	0.094177	0.484192
0.640930	0.650879	0.537994
0.050354	0.364624	0.500427
-0.605988	-0.410126	0.418915
-0.470978	-0.631927	0.402344
0.278931	-0.042664	0.466339
0.664703	0.612671	0.536743
0.182831	0.466370	0.512543
-0.537598	-0.292908	0.436096
-0.556519	-0.659424	0.400421
0.150665	-0.179138	0.454254
0.661285	0.548218	0.529724
0.309357	0.550415	0.524628
-0.445984	-0.162720	0.442780
-0.619751	-0.660980	0.391205
0.014496	-0.307739	0.435150
0.629822	0.458801	0.514130
0.424225	0.609802	0.523041
-0.334229	-0.021790	0.448822
-0.657166	-0.636353	0.389923
-0.123932	-0.422119	0.418274
0.570709	0.346313	0.503296
0.522003	0.649933	0.528137
-0.206512	0.121979	0.468262
-0.666077	-0.583893	0.391846
-0.258484	-0.516602	0.414764
0.485565	0.216431	0.488647
0.597626	0.662903	0.531311
-0.068054	0.260345	0.490234
-0.645142	-0.498260	0.407440
-0.382904	-0.590210	0.401398
0.377380	0.073944	0.476227
0.646851	0.646454	0.538971
0.075134	0.385468	0.495972
-0.594238	-0.388306	0.413177
-0.491058	-0.640442	0.394714
0.250427	-0.072968	0.456177
0.666412	0.599396	0.523041
0.216400	0.490692	0.504242
-0.514771	-0.259094	0.428131
-0.577179	-0.661926	0.389618
0.110107	-0.218323	0.450439
0.654358	0.523865	0.530365
0.348877	0.571899	0.524323
-0.409576	-0.114990	0.447571
-0.636292	-0.655609	0.392456
-0.037109	-0.351654	0.431641
0.610199	0.417389	0.511566
0.465698	0.628784	0.536407
-0.283020	0.036652	0.459351
-0.664581	-0.617065	0.397888
-0.184143	-0.466034	0.423035
0.535065	0.289734	0.498199
0.560455	0.658478	0.533539
-0.140808	0.189575	0.487366
-0.659485	-0.545349	0.402649
-0.323395	-0.555786	0.410950
0.431793	0.144409	0.486084
0.627472	0.656891	0.538971
0.010193	0.329865	0.492462
-0.620239	-0.440765	0.415710
-0.447327	-0.621826	0.401062
0.304871	-0.010742	0.469543
0.662292	0.621185	0.537994
0.162292	0.451508	0.510925
-0.547760	-0.310272	0.430054
-0.548859	-0.657196	0.394379
0.160309	-0.168732	0.454895
0.662018	0.553589	0.528137
0.307251	0.548828	0.518250
-0.444946	-0.162079	0.445984
-0.621674	-0.660675	0.390869
0.005524	-0.315643	0.433868
0.625549	0.450256	0.510925
0.436859	0.616150	0.527802
-0.316467	-0.004089	0.455841
-0.660767	-0.630981	0.396942
-0.151215	-0.442017	0.423035
0.553711	0.319122	0.499786
0.543304	0.655945	0.533875
-0.168854	0.160828	0.477814
-0.662933	-0.559875	0.401703
-0.300934	-0.543457	0.409363
0.449554	0.168732	0.485779
0.619690	0.658783	0.535767
-0.010010	0.312500	0.493103
-0.626801	-0.455292	0.409363
-0.434753	-0.616455	0.403290
0.318176	0.005707	0.468262
0.660645	0.626892	0.531006
0.151001	0.441101	0.501373
-0.553345	-0.321320	0.428772
-0.544189	-0.655609	0.394714
0.166534	-0.159882	0.453613
0.662567	0.554840	0.525269
0.304626	0.546936	0.515381
-0.445862	-0.164917	0.442474
-0.621826	-0.662262	0.387054
0.003326	-0.315948	0.435455
0.624176	0.447723	0.516357
0.441101	0.618652	0.527496
-0.309967	0.002838	0.457123
-0.661926	-0.627502	0.392792
-0.161713	-0.448029	0.417633
0.546631	0.308716	0.497253
0.551453	0.656250	0.535767
