FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 5/14/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.500000	0.499725	0.500488
0.500000	0.499725	0.496338
0.500000	0.499725	0.456207
0.500000	0.500061	0.483917
0.500000	0.499725	0.482971
0.500000	0.499725	0.538727
0.500000	0.499420	0.464478
0.500000	0.499115	0.490601
0.500000	0.499115	0.484222
0.500000	0.499420	0.451416
0.500000	0.500061	0.514496
0.500000	0.500061	0.486481
0.500000	0.499725	0.518951
0.500000	0.499420	0.496979
0.500000	0.499115	0.475006
0.500000	0.499115	0.495697
0.500000	0.500366	0.487427
0.500000	0.500061	0.512268
0.500000	0.500061	0.494751
0.500000	0.500061	0.487732
0.500000	0.499420	0.447906
0.500000	0.499115	0.478516
0.500000	0.500366	0.497284
0.500000	0.499725	0.493469
0.500000	0.499725	0.504944
0.500000	0.499115	0.479462
0.500000	0.499725	0.488068
0.500000	0.499420	0.494751
0.500000	0.499725	0.493164
0.500000	0.499420	0.486145
0.500000	0.499725	0.511322
0.500000	0.498779	0.506531
0.500000	0.499115	0.493164
0.500000	0.499725	0.459717
0.500000	0.499115	0.523743
0.500000	0.499725	0.480103
0.500000	0.499725	0.481049
0.500000	0.499725	0.483276
0.500000	0.499420	0.490601
0.500000	0.499420	0.479462
0.500000	0.499725	0.472443
0.500000	0.499725	0.504303
0.500000	0.499115	0.502075
0.500000	0.499725	0.491882
0.500000	0.500061	0.478516
0.500000	0.499115	0.480103
0.500000	0.499420	0.482635
0.500000	0.499420	0.490295
0.500000	0.499420	0.491577
0.500000	0.499725	0.484222
0.500000	0.499420	0.463837
0.500000	0.499420	0.452698
0.500000	0.499420	0.479462
0.500000	0.499725	0.449188
0.500000	0.499420	0.479126
0.500000	0.499420	0.511322
0.500000	0.499420	0.464172
0.500000	0.499725	0.486145
0.500000	0.499420	0.506531
0.500000	0.499725	0.475311
0.500000	0.500061	0.501434
0.500000	0.499420	0.504639
0.500000	0.498779	0.490601
0.500000	0.500061	0.484863
0.500000	0.499115	0.538727
